global_index,mean_msp,mean_entropy,mean_energy,p95_entropy,p05_msp,dice,miou
213,0.9225773811340332,0.40782153606414795,-4.317684173583984,1.0142029523849487,0.6930358409881592,0.7305505038390702,0.6388809759032013
214,0.8916743993759155,0.4889584183692932,-4.185997486114502,1.3989471197128296,0.529454231262207,0.7603190812567936,0.6697237870646476
215,0.9234515428543091,0.39362120628356934,-4.419680595397949,0.9831822514533997,0.6756194829940796,0.8445201252248231,0.7539401064823378
216,0.9223349094390869,0.40798500180244446,-4.374534606933594,1.0364527702331543,0.6940415501594543,0.6649922065629792,0.6090628121371672
217,0.9171975255012512,0.4201818108558655,-4.3514251708984375,1.1345725059509277,0.6280731558799744,0.7148781534358334,0.6194080904951181
218,0.9062775373458862,0.44940200448036194,-4.259146213531494,1.257104754447937,0.5656875371932983,0.6896689788810249,0.617212756567057
219,0.9194187521934509,0.4137916564941406,-4.336617469787598,1.033555030822754,0.662663996219635,0.7486492664393534,0.6615939233116239
220,0.9196866154670715,0.4040519893169403,-4.337444305419922,1.0624284744262695,0.6519798040390015,0.6431919754987322,0.5858880998571834
221,0.9100018739700317,0.44125789403915405,-4.317793846130371,1.1864923238754272,0.5902156829833984,0.4928994563739876,0.4310960093697613
222,0.9313338994979858,0.3804209232330322,-4.4422926902771,0.897859513759613,0.7671964764595032,0.7106691827932723,0.6562998818036084
223,0.8362466096878052,0.6721593737602234,-3.9086194038391113,1.9301447868347168,0.3917681574821472,0.5703122203060964,0.47799075473534414
224,0.9310493469238281,0.381855845451355,-4.422031879425049,0.8734326362609863,0.7822800278663635,0.8171197879740679,0.7615163272956572
225,0.9206722974777222,0.40951842069625854,-4.380074501037598,1.068581461906433,0.6612215638160706,0.5620743864876504,0.5162247921021713
226,0.9054775834083557,0.439767986536026,-4.324060916900635,1.2519900798797607,0.5554555058479309,0.6919370927038025,0.6282056084171448
227,0.9177163243293762,0.4141329824924469,-4.330501079559326,1.080133080482483,0.6433228850364685,0.7986473061482245,0.701112537100994
228,0.9263273477554321,0.4008975625038147,-4.340723037719727,0.9651284217834473,0.7435803413391113,0.7267207147082716,0.6584089456103595
229,0.9107881188392639,0.42914319038391113,-4.323276519775391,1.1178655624389648,0.6041697263717651,0.6026594509389878,0.5335459419928773
230,0.9239581227302551,0.4047708511352539,-4.327642440795898,0.9849638938903809,0.7094780206680298,0.48829194195001907,0.43717335577995775
231,0.9208230376243591,0.4115230441093445,-4.364630699157715,1.0967292785644531,0.6612224578857422,0.5059983638331844,0.44766682788651824
232,0.9224967360496521,0.40754061937332153,-4.362459182739258,1.0431201457977295,0.677374541759491,0.5566800127520276,0.4887406437798296
233,0.9130265712738037,0.42978158593177795,-4.328697681427002,1.143320083618164,0.6129629015922546,0.6921383144957204,0.592333379854192
234,0.9175394773483276,0.4173906147480011,-4.333432197570801,1.0821070671081543,0.6454173922538757,0.5331555494324554,0.47023067394703955
235,0.925643801689148,0.4011200964450836,-4.383941650390625,0.9921390414237976,0.7119295597076416,0.6674817809282653,0.5940401215239172
236,0.9223084449768066,0.4064297676086426,-4.329920768737793,1.0378196239471436,0.6824759840965271,0.6204668358695998,0.5327343245751601
237,0.9132674932479858,0.42915254831314087,-4.3557281494140625,1.1764599084854126,0.6049447655677795,0.538221385054657,0.47925309801770694
238,0.9274107813835144,0.3895556628704071,-4.381749153137207,0.9458603858947754,0.7292560935020447,0.6746758508273595,0.618738109515144
239,0.9213857650756836,0.4036283791065216,-4.368581771850586,1.0265008211135864,0.6645151972770691,0.6072369878484072,0.5272888544659661
240,0.9189276695251465,0.41438013315200806,-4.326859474182129,1.1092904806137085,0.6420901417732239,0.6933571266695406,0.6093342084973951
241,0.9028981924057007,0.45783552527427673,-4.248529434204102,1.251516580581665,0.5611399412155151,0.5223537714855276,0.4532342131879815
242,0.9264256954193115,0.39575690031051636,-4.35999870300293,0.9426959156990051,0.7401331663131714,0.8151510506199823,0.7423593272771988
243,0.9352652430534363,0.3729172348976135,-4.409780502319336,0.7641924023628235,0.8248786330223083,0.7035356136836388,0.6355727877912613
244,0.9185342788696289,0.4156632125377655,-4.363308906555176,1.083180546760559,0.6463691592216492,0.6187719764721984,0.542565706249735
245,0.914333701133728,0.4228445887565613,-4.3467912673950195,1.1043914556503296,0.6242154240608215,0.4996584607615767,0.438237615833328
246,0.9171411395072937,0.41775116324424744,-4.37760066986084,1.1155263185501099,0.6316139101982117,0.6964155094225634,0.6113925325015053
247,0.918596625328064,0.4169885516166687,-4.361783981323242,1.1475462913513184,0.6406304836273193,0.41285314600387346,0.3544599988149214
248,0.9015158414840698,0.45670613646507263,-4.2963972091674805,1.2843174934387207,0.5542122721672058,0.650605089416939,0.5496784307129963
249,0.9228010177612305,0.4050305485725403,-4.383103370666504,1.0647598505020142,0.6809771060943604,0.579486898916625,0.5278678972096366
250,0.9080004692077637,0.44588330388069153,-4.264348983764648,1.244681715965271,0.5739359855651855,0.5319137869478442,0.4604650257241864
251,0.9173766374588013,0.4193218946456909,-4.327383995056152,1.0817348957061768,0.6427963376045227,0.6525788940701656,0.5649187196932715
252,0.9197719097137451,0.4095531105995178,-4.35466194152832,1.1116259098052979,0.6433887481689453,0.7309614234006908,0.6514423862093325
253,0.9111847877502441,0.43124550580978394,-4.308363914489746,1.1183141469955444,0.6062332987785339,0.7262660281408742,0.6571444273582903
254,0.9199050664901733,0.41540616750717163,-4.303254127502441,1.0918763875961304,0.6558455228805542,0.7135161355193074,0.6255613573153723
255,0.927540123462677,0.3925352096557617,-4.396217346191406,0.9153047204017639,0.7501382231712341,0.6997212984971373,0.6262900352996207
256,0.9264904856681824,0.39046749472618103,-4.394278049468994,0.9326446056365967,0.728428065776825,0.6976585907869867,0.6381020835324069
257,0.906211256980896,0.45003631711006165,-4.264410972595215,1.2847480773925781,0.5606889724731445,0.5893176752893999,0.5140443645346505
258,0.930415153503418,0.385122686624527,-4.4177374839782715,0.8826813101768494,0.7787997126579285,0.5767162623532516,0.5244899726816113
259,0.9156053066253662,0.42601174116134644,-4.341110706329346,1.1619528532028198,0.621659517288208,0.7374451219392537,0.6370907746633534
260,0.9154470562934875,0.4201911687850952,-4.372814178466797,1.0856389999389648,0.6298328638076782,0.7206077834354296,0.6197241353121108
261,0.9173562526702881,0.4175403118133545,-4.346282005310059,1.15255606174469,0.6323181390762329,0.6793200031957909,0.5896119944339709
262,0.9090033769607544,0.4351537823677063,-4.350216388702393,1.1547439098358154,0.5936626195907593,0.6067809644286011,0.5116240472822592
263,0.924518346786499,0.40325695276260376,-4.349909782409668,0.9676680564880371,0.7182636260986328,0.7530029815901075,0.6845373693813448
264,0.9043985605239868,0.4549142122268677,-4.302984714508057,1.2520694732666016,0.5617640018463135,0.6628899585444549,0.569060047182997
265,0.9060561656951904,0.44441527128219604,-4.316797256469727,1.2004655599594116,0.5801332592964172,0.7955880759956967,0.708868981431605
266,0.9237644672393799,0.39758914709091187,-4.420158386230469,1.0062310695648193,0.6860651969909668,0.7242937599519159,0.6348223103950495
267,0.9314371347427368,0.3816490173339844,-4.391391754150391,0.8448475003242493,0.7900023460388184,0.7498311138024487,0.7075777248258203
268,0.9273983240127563,0.38900017738342285,-4.4217529296875,1.0018832683563232,0.7178958058357239,0.6877773159911936,0.6465570717127559
269,0.9257504940032959,0.39678770303726196,-4.4217848777771,0.9511110186576843,0.7258148789405823,0.6601469037750376,0.5958856850772241
270,0.9229512214660645,0.3965572416782379,-4.3889665603637695,0.9943427443504333,0.6848556399345398,0.7834760947552996,0.7018590249439847
271,0.9238354563713074,0.40696921944618225,-4.350710868835449,1.0189805030822754,0.7118065357208252,0.764989896499228,0.6868573941053397
272,0.9326417446136475,0.3799016773700714,-4.366977691650391,0.7681304812431335,0.8247592449188232,0.7514630269733193,0.7117590782737656
273,0.9120899438858032,0.4310779273509979,-4.368128776550293,1.18540620803833,0.5882077217102051,0.6736370615608374,0.6074008433165301
274,0.932462215423584,0.3760768175125122,-4.399640083312988,0.8239777088165283,0.7939848303794861,0.8550970570135217,0.8042707159356407
275,0.9289509057998657,0.38365399837493896,-4.427225112915039,0.8916138410568237,0.7545545697212219,0.6236849507061714,0.5605179725866596
276,0.9310247898101807,0.3849768042564392,-4.403349876403809,0.8279570937156677,0.8002647161483765,0.7094875760958148,0.6711489993284123
277,0.9167131185531616,0.4253334105014801,-4.259698390960693,1.1178689002990723,0.6386721134185791,0.6496253719268156,0.6095869269422136
278,0.8945735096931458,0.4880883991718292,-4.1862568855285645,1.430422306060791,0.518633246421814,0.547038762830553,0.48148150291102865
279,0.9394814372062683,0.3631226420402527,-4.428707122802734,0.5395479202270508,0.9006971120834351,0.7852711287020183,0.7542456701585009
280,0.9271738529205322,0.39255592226982117,-4.3450703620910645,0.9683660864830017,0.7268862724304199,0.6705595146742245,0.607927452806503
281,0.927691638469696,0.3903689682483673,-4.386120319366455,0.920396089553833,0.744365394115448,0.629025124549442,0.583508911850674
282,0.9135436415672302,0.4260437488555908,-4.329166889190674,1.0975430011749268,0.621876060962677,0.7172602882325259,0.6497589274144219
283,0.9312566518783569,0.3797057867050171,-4.426648139953613,0.8580321669578552,0.7782471776008606,0.6529463760044255,0.6059342340040937
284,0.9220682978630066,0.4088755249977112,-4.34419584274292,1.014843463897705,0.6864250898361206,0.6038431988957725,0.5493796059227297
285,0.9218442440032959,0.40304285287857056,-4.382580757141113,1.035752534866333,0.6710256338119507,0.6584024076490839,0.5853234752153091
286,0.9121147394180298,0.42686936259269714,-4.363432884216309,1.1426401138305664,0.6054688692092896,0.578526610837504,0.5213018022042057
287,0.9342126250267029,0.3723973035812378,-4.446898460388184,0.7679463028907776,0.8257821798324585,0.6114140443414221,0.5461151426697235
288,0.9229471683502197,0.40309280157089233,-4.37103271484375,1.0206191539764404,0.6870590448379517,0.6947167115630616,0.6126254017969974
289,0.9291415214538574,0.3908703923225403,-4.337215423583984,0.8482035994529724,0.7904351949691772,0.7524710000504016,0.6873516301382924
290,0.9172621965408325,0.4110162556171417,-4.3803911209106445,1.0219061374664307,0.6418871283531189,0.635271106644927,0.5803690246984277
291,0.9107367992401123,0.4368347227573395,-4.302297592163086,1.2920105457305908,0.5748252272605896,0.5659211955857973,0.5022815957879626
292,0.8843486309051514,0.5248067378997803,-4.169250965118408,1.592250108718872,0.4936344027519226,0.42983323507452526,0.3774185067452307
293,0.9239534139633179,0.3997257947921753,-4.395979404449463,0.9629758596420288,0.6994577646255493,0.6924246225943226,0.6283790422018288
294,0.9194592237472534,0.41245704889297485,-4.394904613494873,1.0445951223373413,0.6580432057380676,0.6269817069157473,0.5500159940011169
295,0.9080406427383423,0.44426587224006653,-4.310035705566406,1.2065043449401855,0.5844415426254272,0.688850567797545,0.6251368161474975
296,0.9340524673461914,0.377888560295105,-4.392909049987793,0.7391158938407898,0.8348010778427124,0.7513109480589152,0.7076170890316432
297,0.9272666573524475,0.3968847393989563,-4.343150615692139,0.9451725482940674,0.7482185959815979,0.7392611482189201,0.6415430617692536
298,0.908393383026123,0.4410500228404999,-4.289366245269775,1.1910991668701172,0.5826894044876099,0.7018601576934929,0.633891152207963
299,0.9230756759643555,0.4055250287055969,-4.367583274841309,1.042019009590149,0.6948992013931274,0.7489634355660774,0.6901515492416317
300,0.9245951771736145,0.3978382349014282,-4.389191627502441,1.0468926429748535,0.6907250881195068,0.5904862643933112,0.530187548316449
301,0.9303735494613647,0.38308408856391907,-4.441519737243652,0.8620079159736633,0.7793047428131104,0.7234130941954454,0.6654868473283646
302,0.9303621053695679,0.3787209391593933,-4.4442291259765625,0.874161958694458,0.7606486082077026,0.6890803122824436,0.6173975665245608
303,0.9156506061553955,0.4155524969100952,-4.388788223266602,1.0768182277679443,0.6267195343971252,0.6650990635563586,0.582794241422348
304,0.9256648421287537,0.3946978449821472,-4.375903606414795,1.0248655080795288,0.696067750453949,0.7446572488651494,0.6812806200254896
305,0.9178497791290283,0.41229069232940674,-4.373850345611572,1.0504274368286133,0.6434492468833923,0.7512468388772002,0.6673002144566436
306,0.9233748912811279,0.3978268504142761,-4.398673057556152,0.9947253465652466,0.6862651109695435,0.8677523770353625,0.7910483422929976
307,0.909538745880127,0.4342149794101715,-4.304548263549805,1.1549994945526123,0.5931310057640076,0.7460410833531089,0.6454290963790654
308,0.9309590458869934,0.3839648365974426,-4.383981704711914,0.8023735284805298,0.8072745203971863,0.811141977835663,0.7693389358263852
309,0.9169994592666626,0.41918349266052246,-4.342374801635742,1.110087275505066,0.6374027132987976,0.6827689845337398,0.6269206340510276
310,0.9338251352310181,0.3740423917770386,-4.391685485839844,0.7718567252159119,0.8214275240898132,0.6984867004825264,0.6708142713982364
311,0.9253666400909424,0.3961957097053528,-4.409916877746582,0.9630863070487976,0.7138451933860779,0.6983733214345035,0.6383732255026622
312,0.9322277903556824,0.38126498460769653,-4.383816719055176,0.8110694289207458,0.8103694915771484,0.6713556262146032,0.6109549768019651
313,0.9034701585769653,0.4735233783721924,-4.222420692443848,1.516034722328186,0.53709477186203,0.6596178489342073,0.5964003233458324
314,0.9264065027236938,0.3966692090034485,-4.364809989929199,0.9471205472946167,0.730120837688446,0.762973845835775,0.6908696631203005
315,0.9016721248626709,0.4614708423614502,-4.270660877227783,1.3371632099151611,0.5381312370300293,0.6411557219098485,0.5569817312386643
316,0.9232648611068726,0.39824122190475464,-4.39901065826416,1.0053802728652954,0.6792050004005432,0.6852294114300883,0.6362706273747634
317,0.9279574155807495,0.3819321393966675,-4.465862274169922,0.9432485103607178,0.717822790145874,0.6956319245565387,0.6467595428213737
318,0.9157193899154663,0.4229928255081177,-4.318908214569092,1.0762476921081543,0.6235547065734863,0.6413961298512261,0.5803604043255661
319,0.9264963865280151,0.3995518088340759,-4.330446243286133,0.9480698704719543,0.7476142048835754,0.7207953786580819,0.6365802992946655
320,0.9217703342437744,0.4043099582195282,-4.391683578491211,1.0408616065979004,0.6639546155929565,0.7941216504490022,0.7217888292749937
321,0.929249107837677,0.3886334300041199,-4.388464450836182,0.9245108962059021,0.7572814226150513,0.8812014019030172,0.8177180330786575
322,0.927075207233429,0.3942424952983856,-4.387798309326172,0.9177846908569336,0.7497199177742004,0.9076647668144887,0.8470900787629914
323,0.9128258228302002,0.43118828535079956,-4.317059516906738,1.206804633140564,0.5842348337173462,0.6931939699128297,0.6228888807564166
324,0.9213979244232178,0.41052109003067017,-4.360167026519775,1.0261002779006958,0.6860048770904541,0.7534601176134362,0.7020617456231039
325,0.9276323318481445,0.3907783031463623,-4.374147891998291,0.9300214648246765,0.7429540753364563,0.780855610646883,0.7224859375780059
326,0.917061448097229,0.4142865240573883,-4.325386047363281,1.1048400402069092,0.6242970824241638,0.804404528160946,0.7267942798953484
327,0.9309245347976685,0.3891867995262146,-4.357195854187012,0.8156082630157471,0.8147428631782532,0.6967846995173703,0.6355028036538893
328,0.9263573884963989,0.39608123898506165,-4.362207412719727,0.9609350562095642,0.7266107797622681,0.6868200328862081,0.642072524925938
329,0.9152871370315552,0.42257368564605713,-4.357553482055664,1.1446189880371094,0.6218929290771484,0.612578537604503,0.5582677338574055
330,0.9008711576461792,0.4631803333759308,-4.263058662414551,1.2689303159713745,0.558114767074585,0.6818133995495046,0.5787561072728249
331,0.92582106590271,0.3912602961063385,-4.393474578857422,0.9698437452316284,0.7125402688980103,0.7320085468420995,0.6728726219847255
332,0.9328676462173462,0.3769457936286926,-4.432276725769043,0.8169726133346558,0.8041489720344543,0.6910494456828533,0.6565433864769638
333,0.9178214073181152,0.41008615493774414,-4.406902313232422,1.0629664659500122,0.6377339363098145,0.711545241151095,0.6384669131174128
334,0.9218600392341614,0.4080091714859009,-4.331142425537109,0.9931090474128723,0.6928554177284241,0.6747098394024572,0.5985593716021435
335,0.9310151934623718,0.384985089302063,-4.404979705810547,0.8303950428962708,0.7996535897254944,0.7500910096760343,0.691211908209174
336,0.9353511333465576,0.3682713806629181,-4.461488723754883,0.6972110271453857,0.8505333662033081,0.736203065782853,0.7027690225531535
337,0.9238847494125366,0.4043394923210144,-4.369051456451416,1.0011811256408691,0.7082440257072449,0.6791799013648795,0.6058358982616907
338,0.9304869771003723,0.3809971809387207,-4.411078453063965,0.8875110149383545,0.7662898898124695,0.743396211839012,0.688884719835097
339,0.9291585683822632,0.3854385018348694,-4.411335468292236,0.9262440204620361,0.746437668800354,0.7210503286612057,0.6591490368970105
340,0.9128297567367554,0.4291108250617981,-4.299205303192139,1.0928432941436768,0.6107658743858337,0.5714904485004298,0.5100196227832494
341,0.9161999821662903,0.42541804909706116,-4.334506034851074,1.1589909791946411,0.6169483661651611,0.7463692225554734,0.6821107899555364
342,0.9200974106788635,0.4083743989467621,-4.363925933837891,1.0374826192855835,0.6607692241668701,0.7759187192264901,0.6844627780753358
343,0.9066885709762573,0.44340115785598755,-4.334680557250977,1.1736005544662476,0.59089195728302,0.5434751622089629,0.45209306856929277
344,0.9314390420913696,0.38444584608078003,-4.371147632598877,0.8591405153274536,0.7951180934906006,0.7616865663429121,0.6900965706104546
345,0.9299265146255493,0.39220738410949707,-4.366756916046143,0.914713442325592,0.7751733064651489,0.5626865452346396,0.5078595182367449
346,0.9057236909866333,0.4438830614089966,-4.32021427154541,1.2291500568389893,0.5666322708129883,0.5931016097123718,0.5196440200393752
347,0.9305156469345093,0.3834206759929657,-4.40627908706665,0.837817907333374,0.788479745388031,0.7168908164402814,0.6788634519322668
348,0.9307912588119507,0.38018929958343506,-4.433610439300537,0.8536708950996399,0.7808071970939636,0.8346162199772035,0.7821513050557052
349,0.9249333739280701,0.40254896879196167,-4.343209743499756,0.988950788974762,0.7191622853279114,0.6942047449765292,0.6454981394941851
350,0.9304654002189636,0.3858160078525543,-4.456193923950195,0.8460756540298462,0.7915613055229187,0.593380915442115,0.5449173985688974
351,0.932212233543396,0.3787428140640259,-4.431764125823975,0.7888514399528503,0.8133878111839294,0.5392244680173315,0.5019594623216637
352,0.917612612247467,0.4152289032936096,-4.370534896850586,1.132099986076355,0.6189354658126831,0.7242074646435431,0.6444609248460546
353,0.9153789281845093,0.4209219217300415,-4.377964019775391,1.141572117805481,0.6080825924873352,0.7941214960313613,0.7240119457952108
354,0.9189368486404419,0.41614818572998047,-4.331926345825195,1.0925846099853516,0.6463998556137085,0.7372221304501754,0.6669893232403031
355,0.9218069911003113,0.40192049741744995,-4.382381916046143,1.001341462135315,0.6790233254432678,0.900974734927361,0.8400949235550833
356,0.9294720888137817,0.3835144340991974,-4.427553176879883,0.912883460521698,0.7585180401802063,0.6275307147991444,0.5807724991922384
357,0.9198256731033325,0.4109835624694824,-4.337987899780273,1.044914722442627,0.6592647433280945,0.6868963944350254,0.6125431252267065
358,0.9278271794319153,0.3935023844242096,-4.359256744384766,0.9508153796195984,0.7471047639846802,0.7203856375736777,0.6737667058965432
359,0.919302225112915,0.4046051502227783,-4.362208843231201,1.0892114639282227,0.6366444230079651,0.6591321813871203,0.6022971490360682
360,0.9232258796691895,0.4080243706703186,-4.34459114074707,1.0088015794754028,0.7030181288719177,0.749593871726248,0.694621620665776
361,0.918723464012146,0.4111787676811218,-4.391905784606934,1.0705358982086182,0.6436711549758911,0.6929871151751105,0.6190520600392106
362,0.9279409646987915,0.39474841952323914,-4.386645317077637,0.9197683334350586,0.7577519416809082,0.5631591794862894,0.5254298923700235
363,0.9255826473236084,0.39344584941864014,-4.4188551902771,0.9713727235794067,0.7120940089225769,0.7895781603923044,0.7522591419728473
364,0.9172158241271973,0.41787898540496826,-4.35817813873291,1.130601167678833,0.6340582370758057,0.7623617677548893,0.67835503710414
365,0.9268653392791748,0.39390408992767334,-4.3683037757873535,0.950952410697937,0.7321202754974365,0.6990496353118011,0.6690555644945141
366,0.9215970039367676,0.40590763092041016,-4.342966079711914,0.9920545816421509,0.6791008114814758,0.7259643179403786,0.6730056937295191
367,0.926495373249054,0.3985061049461365,-4.39988899230957,0.9951274991035461,0.7319238185882568,0.5611114390381563,0.5089535642048415
368,0.9312678575515747,0.38330554962158203,-4.377103328704834,0.9042144417762756,0.7734580039978027,0.6903159800125572,0.6320528483878494
369,0.917412281036377,0.4173807203769684,-4.358087539672852,1.08943510055542,0.6329304575920105,0.68936816006052,0.6201094945686454
370,0.9245744943618774,0.3967590928077698,-4.354869365692139,1.0051295757293701,0.6966750621795654,0.6491628439603087,0.5971242255268674
371,0.9229652881622314,0.39626842737197876,-4.44092321395874,0.9875105619430542,0.6815741062164307,0.7328502204961448,0.6481107760319894
372,0.9220460653305054,0.41180169582366943,-4.347346305847168,1.0259294509887695,0.6963319778442383,0.6204971551240374,0.5542464519740616
373,0.9233492016792297,0.40389537811279297,-4.365394592285156,0.9919800162315369,0.7060806751251221,0.6805270464565907,0.6134290657572002
374,0.9304900169372559,0.3852914571762085,-4.366940975189209,0.871259868144989,0.7821331024169922,0.6473311809672053,0.5705916680882205
375,0.9290562868118286,0.38967156410217285,-4.3754096031188965,0.921853244304657,0.754342257976532,0.6442558640606114,0.5699456906087995
376,0.9151625037193298,0.43359899520874023,-4.356768608093262,1.1467903852462769,0.654202401638031,0.662593788791473,0.5843402348582223
377,0.9249818921089172,0.3919631838798523,-4.428758144378662,1.038562536239624,0.6807533502578735,0.647420403282266,0.5798277694074253
378,0.9210939407348633,0.4070885181427002,-4.3447113037109375,1.0314381122589111,0.6720208525657654,0.8622034010656433,0.7845324383571695
379,0.9103827476501465,0.4327225089073181,-4.33074426651001,1.134868860244751,0.6024219393730164,0.7118278411459972,0.6372336949195783
380,0.9309917688369751,0.38225746154785156,-4.392132759094238,0.8780294060707092,0.7722163796424866,0.8773323510575168,0.8034663463598197
381,0.9209804534912109,0.4113982021808624,-4.2956013679504395,1.028130054473877,0.684894323348999,0.7803979458662517,0.6997787603606005
382,0.9204590916633606,0.41342002153396606,-4.321202754974365,1.0554722547531128,0.670282781124115,0.5276442927329561,0.472562663324811
383,0.9097071290016174,0.43109941482543945,-4.334220886230469,1.1442292928695679,0.5882554650306702,0.7254043426512581,0.6297639050415419
384,0.9253189563751221,0.39706575870513916,-4.345117568969727,0.9992246627807617,0.7113875150680542,0.4883097718334415,0.45071712906622063
385,0.9279282689094543,0.3910232186317444,-4.43326997756958,0.9049032926559448,0.7573698163032532,0.7837850199699471,0.6764353758308267
386,0.9171367883682251,0.4216853678226471,-4.334305286407471,1.0927700996398926,0.635920524597168,0.6757054336470961,0.6046492921590012
387,0.9143927693367004,0.4231387972831726,-4.360722541809082,1.189918875694275,0.5995063781738281,0.6217532055848362,0.5357758661688189
388,0.9291033148765564,0.38309380412101746,-4.42794942855835,0.9200132489204407,0.7448360919952393,0.6238339319494518,0.5917848328808208
389,0.9224089980125427,0.4032885432243347,-4.365213871002197,1.0434956550598145,0.675084114074707,0.8178692905343545,0.7516894481851273
390,0.9295135736465454,0.38510337471961975,-4.406096458435059,0.8844682574272156,0.7666552662849426,0.6055925733492536,0.5403913734820202
391,0.9279990196228027,0.3897060751914978,-4.443009376525879,0.9438127875328064,0.7416405081748962,0.7496659644968883,0.6994549820909273
392,0.9329755306243896,0.37886738777160645,-4.400994300842285,0.8499881029129028,0.7885112762451172,0.7241979234873702,0.6393418106869855
393,0.9219051003456116,0.4069616496562958,-4.364291191101074,1.040537714958191,0.6792845129966736,0.6831081260078237,0.5852109568013447
394,0.903404951095581,0.45746004581451416,-4.29323673248291,1.2662829160690308,0.5535552501678467,0.6952055667365803,0.6065768648120499
395,0.933348536491394,0.374401330947876,-4.427355766296387,0.800537109375,0.799749493598938,0.9047576854433451,0.8380823651072399
396,0.9196978211402893,0.41178959608078003,-4.354445457458496,1.0427768230438232,0.6617818474769592,0.7960040365572879,0.7042352684680666
397,0.9223306179046631,0.4009433388710022,-4.381643295288086,1.0133055448532104,0.6736317276954651,0.692774809738817,0.6223079280501717
398,0.9347137212753296,0.37162142992019653,-4.46099853515625,0.7275010347366333,0.8348705768585205,0.8018435318388886,0.7618933578491006
399,0.9147042036056519,0.4210730493068695,-4.3677215576171875,1.1112639904022217,0.6160075664520264,0.6597170771135171,0.5853849735848026
400,0.9301440715789795,0.3876360058784485,-4.357372283935547,0.885848879814148,0.7792496085166931,0.8301856923235259,0.7547360485951261
401,0.9222552180290222,0.40023916959762573,-4.427184104919434,1.0120731592178345,0.6729446053504944,0.7192283331526156,0.6488644008371584
402,0.9263663291931152,0.39524203538894653,-4.391073226928711,0.9746676683425903,0.7268636226654053,0.5914108907364507,0.5175173894539843
403,0.9245989322662354,0.3937221169471741,-4.4385600090026855,0.9661893248558044,0.6993417143821716,0.6076899661782329,0.5204424465451288
404,0.919011116027832,0.4215664267539978,-4.312551498413086,1.1380888223648071,0.6587932109832764,0.721797147308379,0.6595361646606327
405,0.9249973297119141,0.39431387186050415,-4.430689334869385,0.9738991260528564,0.7082385420799255,0.6323826986740511,0.5715608760782362
406,0.9223635196685791,0.3999859690666199,-4.416238784790039,1.003534197807312,0.6741294860839844,0.7241068231075547,0.6589963762388188
407,0.9194117784500122,0.4092860519886017,-4.407101631164551,1.0396324396133423,0.653561532497406,0.7968860554466838,0.7166285106026986
408,0.9174259305000305,0.4106709957122803,-4.365708351135254,1.1223543882369995,0.6254279017448425,0.7684911400796199,0.7076686328151295
409,0.9235432147979736,0.3951951861381531,-4.424492835998535,0.9807578921318054,0.6781079769134521,0.6928268135824843,0.6203186239056964
410,0.9201148152351379,0.40743714570999146,-4.3938398361206055,1.055374026298523,0.6499708890914917,0.6476698309640687,0.5841082614462713
411,0.919582724571228,0.41390544176101685,-4.349442958831787,1.0847089290618896,0.6433785557746887,0.7566100308242285,0.6694513087445997
412,0.9200859665870667,0.4093758761882782,-4.399909496307373,1.0687158107757568,0.6536968946456909,0.5969621070308614,0.544590358547335
413,0.9343024492263794,0.37863314151763916,-4.385410785675049,0.6758719086647034,0.8619794845581055,0.5912864513302828,0.529377152611456
414,0.9164637327194214,0.4155980348587036,-4.419040679931641,1.1347570419311523,0.6326586008071899,0.7054768960873312,0.6315332790857846
415,0.91595059633255,0.4216950535774231,-4.347274303436279,1.1329573392868042,0.6209114789962769,0.7411937676006517,0.6762419878975499
416,0.8967122435569763,0.49168142676353455,-4.2658538818359375,1.5133132934570312,0.5510225296020508,0.5990896733825863,0.5321945329669789
417,0.9310996532440186,0.370388925075531,-4.47575044631958,0.9109576344490051,0.7467007040977478,0.6380731111507656,0.5811240388260484
418,0.9170299768447876,0.41462498903274536,-4.338043689727783,1.0919408798217773,0.6485070586204529,0.6606112698014482,0.563899398951632
419,0.9211184978485107,0.404510498046875,-4.426448822021484,1.0756253004074097,0.6392472386360168,0.7337866193096707,0.6760921902717142
420,0.9364430904388428,0.3612014651298523,-4.487875461578369,0.7583613991737366,0.8245627284049988,0.953801539845817,0.9182790618285086
421,0.888770341873169,0.510589599609375,-4.161124229431152,1.4601954221725464,0.5272583961486816,0.6661055788649713,0.5908777827341499
422,0.9328631162643433,0.3797110915184021,-4.467768669128418,0.7058178186416626,0.840177059173584,0.8305116584455373,0.7451355202534058
423,0.9150164723396301,0.42508092522621155,-4.327271461486816,1.1776785850524902,0.6156550645828247,0.45570952419166083,0.4050098950907902
424,0.9239554405212402,0.40005993843078613,-4.3918609619140625,1.0057700872421265,0.6965934038162231,0.6070570967875061,0.5327144373025152
425,0.931644082069397,0.3821016550064087,-4.3856401443481445,0.8166322112083435,0.7931931018829346,0.6395374489818931,0.5686298057274705
426,0.9054889678955078,0.45493656396865845,-4.281120300292969,1.2714406251907349,0.5715405941009521,0.6875257752284591,0.5896094137752846
427,0.9286203384399414,0.3822034001350403,-4.450403213500977,0.9157034158706665,0.7369982004165649,0.5807003686858649,0.5326590450109008
428,0.9244378805160522,0.3983302712440491,-4.445361137390137,1.0032674074172974,0.694875180721283,0.7687200176613153,0.6862656825691473
